ClusterID,ClusterGrp,Category,Manufacturer,Cond,YrEst,AgeCond,Length,LenCond,Width,WidCond,Material,Price,ValCond,Currency,Country,StRegion,Location,#Views,VisCond
0,pink,Motor Yacht,Ocqueteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,7.8,Medium,2.73,Medium,GRP,69900,Mid-value product,CHF,Switzerland,Lake Geneva,Genève,177,High Views
0,pink,Cabin Boat,Altair Power Boats,"Used Boat, Diesel",2008.0,Mid,8.6,Medium,3.0,Medium,GRP,58000,Mid-value product,EUR,Italy,Sardinia,Santateresa Gallura ,177,High Views
0,pink,Sport Boat,Saver Power Boats,"New Boat From Stock, Unleaded",2020.0,New,7.75,Medium,2.55,Medium,GRP,57950,Mid-value product,EUR,Germany,Gersthofen,Augsburg,177,High Views
0,pink,Sport Boat,Sea Ray Power Boats,"New Boat From Stock, Unleaded",,,6.55,Short,2.54,Medium,GRP,54800,Mid-value product,EUR,Germany,Hamburg,Hamburg,177,High Views
0,pink,Trawler,,"Used Boat, Diesel",1993.0,Old,12.0,Medium,3.85,Medium,Steel,49500,Mid-value product,EUR,Netherlands,Leidschendam,,177,High Views
0,pink,,,Diesel,1971.0,Old,11.0,Medium,3.5,Medium,Steel,24990,Low-value product,EUR,Germany,Ueckermünde,,177,High Views
0,pink,Motor Yacht,Holland Stahlverdränger Power Boats,"Used Boat, Diesel",1980.0,Old,10.8,Medium,3.3,Medium,Steel,19500,Low-value product,EUR,Germany,Heilbronn,,177,High Views
0,pink,Bowrider,Sea-Doo Power Boats,"Used Boat, Unleaded",2017.0,New,3.4,Short,1.18,Narrow,GRP,14999,Low-value product,EUR,Spain,Mallorca,Palma,177,High Views
0,pink,,Airon Marine Power Boats,"Used Boat, Unleaded",1992.0,Old,7.63,Medium,2.5,Narrow,GRP,22000,Low-value product,CHF,Switzerland,Luganersee,Barbengo ,176,High Views
0,pink,Deck Boat,Quicksilver (Brunswick Marine) Power Boats,New Boat From Stock,2020.0,New,7.88,Medium,2.55,Medium,GRP,42499,Low-value product,EUR,Germany,Kieler Bucht Mit Fehmarn,Kiel,176,High Views
0,pink,Sport Boat,Amt Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.8,Short,2.4,Narrow,GRP,83450,Mid-value product,CHF,Switzerland,Lake Lucerne,Beckenried ,176,High Views
0,pink,Bowrider,Sea Ray Power Boats,"Display Model, Unleaded",2020.0,New,7.89,Medium,2.59,Medium,GRP,115900,Mid-value product,EUR,Germany,Bayern,"Boote Pfister Gmbh, Schwebheim, Schweinfurt",176,High Views
0,pink,Trawler,Hollandia Power Boats,"Used Boat, Diesel",2012.0,New,10.8,Medium,3.5,Medium,Steel,135000,Mid-value product,EUR,Germany,Berlin,Spandau,176,High Views
0,pink,Sport Boat,Mirakul Power Boats,"New Boat On Order, Diesel",2020.0,New,9.19,Medium,3.1,Medium,GRP,142500,Mid-value product,CHF,Switzerland,Lake Constance,Goldach ,176,High Views
0,pink,Trawler,Linssen Power Boats,Diesel,2017.0,New,17.8,Long,5.13,Wide,,1650000,High-value product,EUR,Netherlands,Trebur Holland,,176,High Views
0,pink,Motor Yacht,Baglietto Power Boats,"Used Boat, Diesel",1988.0,Old,36.0,Long,7.02,Wide,Aluminium,998500,High-value product,EUR,Greece,Griechenland,,176,High Views
0,pink,Motor Yacht,Sealine Power Boats,"Used Boat, Diesel",2019.0,New,12.5,Medium,3.85,Medium,GRP,459000,High-value product,EUR,Germany,Trebur,Norderney ,176,High Views
0,pink,Trawler,Rhea Power Boats,New Boat From Stock,,,10.4,Medium,3.98,Medium,GRP,426525,High-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,176,High Views
0,pink,Motor Yacht,Bavaria Power Boats,"Used Boat, Diesel",2019.0,New,9.35,Medium,2.99,Medium,GRP,107000,Mid-value product,EUR,Spain,Baleares,Santa Ponca ,176,High Views
0,pink,Motor Yacht,Gobbi Power Boats,"Used Boat, Diesel",2001.0,Mid,11.45,Medium,3.8,Medium,GRP,70000,Mid-value product,EUR,Italy,,,176,High Views
0,pink,Motor Yacht,Bavaria Power Boats,"Used Boat, Unleaded",2006.0,Mid,10.25,Medium,3.2,Medium,,67000,Mid-value product,EUR,Italy,Aprilia Marittima,,176,High Views
0,pink,Sport Boat,Karnic Power Boats,"New Boat From Stock, Unleaded",2020.0,New,7.15,Short,2.45,Narrow,GRP,72000,Mid-value product,CHF,Switzerland,Lago Maggiore,Magadino ,176,High Views
0,pink,Motor Yacht,Sea Ray Power Boats,"Used Boat, Unleaded",2004.0,Mid,8.53,Medium,2.89,Medium,GRP,59000,Mid-value product,EUR,Germany,Ochsenfurt Am Main,,176,High Views
0,pink,Sport Boat,,"Used Boat, Diesel",1995.0,Old,11.43,Medium,3.66,Medium,GRP,50000,Mid-value product,EUR,Italy,Toscana,Toscana,176,High Views
0,pink,Sport Boat,Sea Ray Power Boats,"New Boat From Stock, Unleaded",,,5.94,Short,2.54,Medium,GRP,47300,Mid-value product,EUR,Germany,Hamburg,Hamburg,176,High Views
0,pink,Fishing Boat,Selva Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.5,Short,2.38,Narrow,GRP,47500,Mid-value product,CHF,Switzerland,Lake Constance,Arbon,176,High Views
0,pink,Deck Boat,Quicksilver (Brunswick Marine) Power Boats,New Boat From Stock,2020.0,New,7.23,Short,2.55,Medium,GRP,30499,Low-value product,EUR,Germany,Kieler Bucht Mit Fehmarn,Kiel,176,High Views
0,pink,Sport Boat,Invictus Power Boats,Display Model,2020.0,New,6.1,Short,2.4,Narrow,GRP,24930,Low-value product,CHF,Switzerland,Lago Maggiore,Locarno ,176,High Views
0,pink,Cabin Boat,Inter Power Boats,Diesel,1985.0,Old,7.4,Short,2.55,Medium,GRP,23990,Low-value product,EUR,Germany,Potsdam,,176,High Views
0,pink,Cabin Boat,,"Used Boat, Unleaded",1990.0,Old,5.9,Short,2.15,Narrow,GRP,10500,Low-value product,EUR,Germany,Holstein,Neustadt,176,High Views
0,pink,Sport Boat,Bayliner Power Boats,Used Boat,1995.0,Old,7.02,Short,2.52,Narrow,PVC,10000,Low-value product,EUR,France,Agde,Cap D'Agde,175,High Views
0,pink,Cabin Boat,Glastron Power Boats,"Used Boat, Unleaded",1998.0,Old,6.13,Short,2.39,Narrow,GRP,11000,Low-value product,EUR,Italy,,,175,High Views
0,pink,Sport Boat,Maxum Power Boats,"Used Boat, Unleaded",2000.0,Mid,7.23,Short,2.56,Medium,,29000,Low-value product,EUR,France,Dienville,,175,High Views
0,pink,Cabin Boat,Coverline Power Boats,"Used Boat, Diesel",2006.0,Mid,7.6,Medium,2.5,Narrow,GRP,32500,Low-value product,EUR,Germany,Bayern,"Boote Pfister Gmbh, Schwebheim, Schweinfurt",175,High Views
0,pink,,Rhea Power Boats,"Used Boat, Diesel",2004.0,Mid,8.85,Medium,2.84,Medium,,38000,Low-value product,EUR,Italy,Mar Tirreno,,175,High Views
0,pink,Motor Yacht,Parker Power Boats,"Display Model, Unleaded",2019.0,New,7.85,Medium,2.8,Medium,GRP,53049,Mid-value product,EUR,Germany,North Rhine-Westphalia,Erftstadt,175,High Views
0,pink,,Nimbus Power Boats,"Used Boat, Diesel",2003.0,Mid,8.0,Medium,2.0,Narrow,GRP,75000,Mid-value product,EUR,Croatia,Kvarner,,175,High Views
0,pink,Sport Boat,Mastercraft Power Boats,"New Boat From Stock, Unleaded",,,6.09,Short,2.49,Narrow,GRP,88500,Mid-value product,EUR,Germany,Lake Constance,Hann. Muenden/ Bodenseestufe,175,High Views
0,pink,Motor Yacht,Elling Power Boats,"Used Boat, Diesel",2007.0,Mid,13.8,Medium,4.25,Wide,GRP,265000,High-value product,EUR,Croatia,Pula,Marina Veruda,175,High Views
2,dark purple,,Monte Carlo Power Boats,"Used Boat, Diesel",2011.0,New,23.05,Long,5.65,Wide,,2190000,High-value product,EUR,Italy,Lake Iseo,,175,High Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",2016.0,New,15.88,Long,4.66,Wide,GRP,698000,High-value product,EUR,Spain,Costa Brava,Barcelona,175,High Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",2008.0,Mid,21.1,Long,5.4,Wide,GRP,599000,High-value product,EUR,Croatia,Zadar,,175,High Views
0,pink,Motor Yacht,Jeanneau Power Boats,"Used Boat, Diesel",2009.0,Mid,11.92,Medium,3.89,Medium,GRP,198000,Mid-value product,EUR,Netherlands,,,175,High Views
0,pink,Motor Yacht,Sea Ray Power Boats,"Used Boat, Diesel",1991.0,Old,14.63,Long,4.57,Wide,GRP,80000,Mid-value product,EUR,Spain,Valencia ,,175,High Views
0,pink,,Rhea Power Boats,"Used Boat, Diesel",2011.0,New,7.3,Short,3.0,Medium,PVC,59500,Mid-value product,EUR,France,St. Gilles-Croix-De-Vie,Les Sables Olonne,175,High Views
0,pink,Motor Yacht,Cytra Power Boats,"Used Boat, Diesel",1975.0,Old,11.2,Medium,3.5,Medium,GRP,52900,Mid-value product,EUR,Germany,Rathenow,,175,High Views
0,pink,Fishing Boat,Edgewater Power Boats,"New Boat On Order, Unleaded",2020.0,New,4.8,Short,2.2,Narrow,GRP,41289,Low-value product,CHF,Switzerland,Villarepos,,175,High Views
0,pink,Trawler,Thermo Yacht Power Boats,"Used Boat, Diesel",1992.0,Old,10.9,Medium,3.55,Medium,Steel,49500,Mid-value product,EUR,Germany,Emden,,174,High Views
0,pink,Sport Boat,Crownline Power Boats,"Used Boat, Unleaded",2008.0,Mid,9.2,Medium,2.95,Medium,,57000,Mid-value product,EUR,Italy,Adriatic Sea,,174,High Views
2,dark purple,Motor Yacht,Cranchi Power Boats,"New Boat From Stock, Diesel",2020.0,New,17.2,Long,4.85,Wide,GRP,1839768,High-value product,EUR,Italy,Veneto,"Marine Test Centre ""Italo Monzino""",174,High Views
0,pink,Motor Yacht,Fairline Power Boats,"Used Boat, Diesel",2015.0,New,17.65,Long,5.01,Wide,,849000,High-value product,EUR,Croatia,Adriatic Sea,,174,High Views
0,pink,,Hemiksem Power Boats,Used Boat,1966.0,Old,46.91,Long,5.08,Wide,Steel,265000,High-value product,EUR,Belgium,Brussels,,174,High Views
0,pink,Motor Yacht,Jeanneau Power Boats,"Used Boat, Diesel",2009.0,Mid,11.98,Medium,4.16,Medium,GRP,215000,Mid-value product,EUR,Spain,Alicante,,174,High Views
0,pink,,Conam Power Boats,"Used Boat, Diesel",1999.0,Old,18.45,Long,4.4,Wide,GRP,175000,Mid-value product,EUR,Italy,Emilia Romagna,Modena,174,High Views
0,pink,Motor Yacht,Monterey Power Boats,"Used Boat, Unleaded",2011.0,New,10.7,Medium,3.4,Medium,GRP,186900,Mid-value product,CHF,Switzerland,Bielersee,3421 Lyssach,174,High Views
0,pink,Motor Yacht,Saxdor Power Boats,New Boat On Order,,,10.28,Medium,3.1,Medium,,109080,Mid-value product,EUR,France,,,174,High Views
0,pink,,Schachner Power Boats,"Used Boat, Diesel",1994.0,Old,11.5,Medium,4.0,Medium,GRP,99000,Mid-value product,EUR,Slovenia,Izola,,174,High Views
0,pink,Motor Yacht,Proficiat Power Boats,"Used Boat, Diesel",1997.0,Old,10.1,Medium,3.2,Medium,Steel,69900,Mid-value product,EUR,Germany,Hamburg,,174,High Views
0,pink,,,"Used Boat, Diesel",1980.0,Old,11.5,Medium,3.0,Medium,Steel,60000,Mid-value product,EUR,Netherlands,Utrecht,Utrecht ,174,High Views
0,pink,,Walser Power Boats,"Used Boat, Unleaded",1967.0,Old,5.6,Short,2.05,Narrow,GRP,49500,Mid-value product,CHF,Switzerland,Lake Constance,Bodensee ,174,High Views
0,pink,Trawler,,Diesel,1974.0,Old,9.0,Medium,3.0,Medium,Steel,19900,Low-value product,EUR,Netherlands,Jirnsum,,174,High Views
0,pink,Sport Boat,Marinello Power Boats,"Used Boat, Unleaded",2017.0,New,4.7,Short,1.9,Narrow,GRP,18900,Low-value product,EUR,Germany,Stadtprozelten ,,174,High Views
0,pink,Cabin Boat,Fjord Power Boats,"Used Boat, Diesel",1972.0,Old,7.4,Short,3.1,Medium,GRP,14990,Low-value product,EUR,Germany,Brandenburg An Der Havel,BrauckmannBoote GmbH - Verkaufshafen,174,High Views
0,pink,Trawler,,Used Boat,1993.0,Old,9.0,Medium,3.1,Medium,Steel,14850,Low-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,174,High Views
0,pink,Deck Boat,Marinello Power Boats,"New Boat From Stock, Unleaded",2019.0,New,5.65,Short,2.35,Narrow,GRP,13900,Low-value product,EUR,Germany,Hock Boote,,174,High Views
0,pink,Deck Boat,Viking Power Boats,New Boat From Stock,2020.0,New,5.5,Short,2.17,Narrow,Aluminium,13050,Low-value product,EUR,Germany,,Ab Werft,174,High Views
0,pink,Sport Boat,Sea-Doo Power Boats,"New Boat From Stock, Unleaded",2019.0,New,2.79,Short,1.18,Narrow,GRP,10487,Low-value product,EUR,Austria,Linz,Topyacht,174,High Views
0,pink,Center Console Boat,Janmor Power Boats,"Used Boat, Unleaded",2005.0,Mid,5.3,Short,2.33,Narrow,,8500,Low-value product,EUR,France,Granville,,173,High Views
0,pink,Sport Boat,Sea Ray Power Boats,"Used Boat, Unleaded",1992.0,Old,7.8,Medium,2.59,Medium,GRP,11000,Low-value product,EUR,Italy,Lake Garda,Moniga Del Garda (Bs) ,173,High Views
0,pink,Sport Boat,Aquador Power Boats,Used Boat,1996.0,Old,6.82,Short,2.68,Medium,,199000,Mid-value product,DKK,Denmark,Viewing by Appointment Only,In Our Exhibition,173,High Views
0,pink,Center Console Boat,Morningstar Power Boats,"New Boat From Stock, Unleaded",2019.0,New,4.98,Short,2.0,Narrow,Aluminium,28900,Low-value product,CHF,Switzerland,Lake Lucerne,Gersau,173,High Views
0,pink,,Princess Power Boats,"Used Boat, Diesel",1988.0,Old,11.6,Medium,3.96,Medium,GRP,60000,Mid-value product,EUR,Croatia,Murter ,,173,High Views
0,pink,Motor Yacht,Cranchi Power Boats,"Used Boat, Diesel",2001.0,Mid,11.21,Medium,3.49,Medium,GRP,69000,Mid-value product,EUR,Portugal,Lisbon,,173,High Views
0,pink,,Ganz Boats Power Boats,"Display Model, Unleaded",2019.0,New,6.8,Short,2.35,Narrow,GRP,96000,Mid-value product,CHF,Switzerland,Lake Of Zurich,Zürich ,173,High Views
0,pink,Sport Boat,Bavaria Power Boats,"Used Boat, Diesel",2008.0,Mid,11.95,Medium,3.99,Medium,GRP,139900,Mid-value product,EUR,Germany,Ostsee,Ostsee,173,High Views
0,pink,,Bavaria Power Boats,"Used Boat, Diesel",2018.0,New,12.29,Medium,4.2,Medium,GRP,285000,High-value product,EUR,Germany,Hamm,DD-Yachting,173,High Views
2,dark purple,Motor Yacht,Riva Power Boats,Used Boat,2014.0,New,20.82,Long,5.45,Wide,GRP,1695000,High-value product,EUR,Netherlands,,,173,High Views
0,pink,Cabin Boat,Invictus Power Boats,"New Boat From Stock, Unleaded",2020.0,New,9.97,Medium,3.0,Medium,GRP,248800,Mid-value product,EUR,Germany,Lake Constance,Konstanz-Dettingen,173,High Views
0,pink,,Rhea Power Boats,New Boat From Stock,,,9.3,Medium,3.3,Medium,GRP,232925,Mid-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,173,High Views
0,pink,,Performance Power Boats,"Used Boat, Unleaded",2009.0,Mid,11.8,Medium,3.0,Medium,GRP,228000,Mid-value product,EUR,Italy,Lake Garda,,173,High Views
0,pink,Motor Yacht,Bénéteau Power Boats,"New Boat On Order, Unleaded",2021.0,New,11.16,Medium,3.49,Medium,GRP,164790,Mid-value product,EUR,Germany,Gersthofen,Augsburg,173,High Views
0,pink,Motor Yacht,Axopar Power Boats,Used Boat,2019.0,New,9.18,Medium,2.95,Medium,GRP,115000,Mid-value product,EUR,Croatia,Zadar,,173,High Views
0,pink,,Quicksilver Power Boats,New Boat From Stock,,,8.91,Medium,2.98,Medium,GRP,89500,Mid-value product,EUR,Germany,Berlin,Bootscenter Keser Gmbh,173,High Views
0,pink,Motor Yacht,Cranchi Power Boats,Used Boat,2007.0,Mid,9.21,Medium,3.56,Medium,GRP,82000,Mid-value product,EUR,Italy,Campania,Campania,173,High Views
0,pink,Hardtop,Bella Power Boats,"Used Boat, Diesel",2007.0,Mid,8.17,Medium,2.6,Medium,GRP,72000,Mid-value product,CHF,Switzerland,Lake Lucerne,Horw,173,High Views
0,pink,,Neptunus Power Boats,"Used Boat, Diesel",1976.0,Old,13.1,Medium,4.0,Medium,Plastic,60000,Mid-value product,EUR,Netherlands,North Brabant,Veen,173,High Views
0,pink,Fishing Boat,Quicksilver (Brunswick Marine) Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.55,Short,2.54,Medium,GRP,49390,Mid-value product,CHF,Switzerland,Neuenburgersee,Concise ,173,High Views
0,pink,Sport Boat,Sea Ray Power Boats,"New Boat From Stock, Unleaded",,,5.94,Short,2.54,Medium,GRP,41400,Low-value product,EUR,Germany,Hamburg,Hamburg,173,High Views
0,pink,Motor Yacht,,Used Boat,1905.0,Old,17.03,Long,3.56,Medium,Steel,31000,Low-value product,EUR,Belgium,Turnhout ,,173,High Views
0,pink,Trawler,,Used Boat,1980.0,Old,10.6,Medium,3.0,Medium,Steel,24900,Low-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,173,High Views
0,pink,,,"Used Boat, Diesel",1955.0,Old,9.0,Medium,3.0,Medium,GRP,4999,Low-value product,EUR,Germany,Schleswig-Holstein,Burg-Dithmarschen,173,High Views
0,pink,Sport Boat,Allegra Power Boats,Used Boat,2019.0,New,6.35,Short,2.45,Narrow,,14200,Low-value product,EUR,Italy,Lombardy,Moniga Del Garda,172,High Views
0,pink,Trawler,Giomare Power Boats,Used Boat,1995.0,Old,5.7,Short,2.8,Medium,GRP,16900,Low-value product,EUR,Croatia,Rovinj,,172,High Views
0,pink,Sport Boat,Crownline Power Boats,"Used Boat, Diesel",1999.0,Old,7.0,Short,2.6,Medium,GRP,34800,Low-value product,EUR,Germany,Baden-Württemberg,Überlingen,172,High Views
0,pink,Motor Yacht,Four Winns Power Boats,"Used Boat, Unleaded",1992.0,Old,9.95,Medium,3.15,Medium,GRP,35000,Low-value product,EUR,Netherlands,Woudsend ,,172,High Views
0,pink,Bowrider,Nordkapp Power Boats,New Boat From Stock,2019.0,New,6.06,Short,2.2,Narrow,GRP,40459,Low-value product,CHF,Switzerland,Lake Lucerne,Stansstad,172,High Views
0,pink,Sport Boat,Four Winns Power Boats,"Used Boat, Unleaded",2006.0,Mid,7.36,Short,2.55,Medium,,38000,Low-value product,EUR,France,Dienville,,172,High Views
0,pink,Motor Yacht,Absolute Power Boats,"Used Boat, Unleaded",2003.0,Mid,7.4,Short,2.5,Narrow,GRP,58000,Mid-value product,CHF,Switzerland,Luganersee,Bioggio-Lugano,172,High Views
0,pink,Fishing Boat,Quicksilver (Brunswick Marine) Power Boats,"New Boat From Stock, Unleaded",,,6.55,Short,2.54,Medium,GRP,57690,Mid-value product,CHF,Switzerland,Lake Lucerne,Lucerne ,172,High Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Unleaded",1992.0,Old,11.2,Medium,3.2,Medium,GRP,56000,Mid-value product,EUR,Germany,Baden-Württemberg,Kressbronn am Bodensee,172,High Views
0,pink,Motor Yacht,Bavaria Power Boats,"Used Boat, Diesel",2014.0,New,10.8,Medium,3.59,Medium,,160000,Mid-value product,EUR,Spain,Mallorca,Calvia / Mallorca,172,High Views
2,dark purple,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2012.0,New,26.44,Long,6.3,Wide,GRP,2900000,High-value product,EUR,Spain,,,172,High Views
2,dark purple,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2009.0,Mid,27.89,Long,6.34,Wide,GRP,1950000,High-value product,EUR,Italy,Metropolitan City of Naples,,172,High Views
0,pink,Hardtop,Sunseeker Power Boats,"Used Boat, Diesel",2019.0,New,18.24,Long,4.7,Wide,,1249995,High-value product,GBP,United Kingdom,Southampton ,,172,High Views
0,pink,,Absolute Power Boats,"Used Boat, Diesel",2019.0,New,16.0,Long,4.65,Wide,GRP,999000,High-value product,EUR,Spain,Palma,,172,High Views
0,pink,,Astondoa Power Boats,"Used Boat, Diesel",2016.0,New,13.9,Medium,4.28,Wide,GRP,329000,High-value product,EUR,Spain,Costa Blanca,Calpe,172,High Views
0,pink,,,"Used Boat, Unleaded",2008.0,Mid,12.68,Medium,2.44,Narrow,,300000,High-value product,EUR,Italy,Lazio,Lazio,172,High Views
0,pink,Motor Yacht,Greenline Power Boats,Used Boat,2018.0,New,11.99,Medium,3.75,Medium,,250000,Mid-value product,EUR,Croatia,Seget,,172,High Views
0,pink,Motor Yacht,Sealine Power Boats,Used Boat,2017.0,New,10.31,Medium,3.5,Medium,GRP,249000,Mid-value product,EUR,Finland,Turku,,172,High Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2001.0,Mid,16.13,Long,4.44,Wide,GRP,219000,Mid-value product,EUR,Germany,Holstein,Neustadt,172,High Views
0,pink,Motor Yacht,Sessa Power Boats,"Used Boat, Diesel",2005.0,Mid,10.6,Medium,3.53,Medium,GRP,65000,Mid-value product,EUR,Germany,Hamm,DD-Yachting,172,High Views
0,pink,Cabin Boat,Crownline Power Boats,"Used Boat, Unleaded",2008.0,Mid,9.2,Medium,2.95,Medium,,55500,Mid-value product,EUR,Italy,Umbria,Ancona,172,High Views
0,pink,Cabin Boat,Nidelv Power Boats,"Used Boat, Diesel",1987.0,Old,9.1,Medium,3.05,Medium,GRP,378000,High-value product,DKK,Denmark,Aabenraa,Reese Marin ApS,172,High Views
0,pink,Motor Yacht,Bénéteau Power Boats,"Used Boat, Diesel",2003.0,Mid,10.4,Medium,3.11,Medium,PVC,50000,Mid-value product,EUR,France,Lorient,,172,High Views
0,pink,Cabin Boat,Nimbus Power Boats,"Used Boat, Diesel",1994.0,Old,8.45,Medium,2.85,Medium,GRP,38500,Low-value product,EUR,Italy,Adriatic Sea,,172,High Views
0,pink,,Boesch Power Boats,"Used Boat, Unleaded",1972.0,Old,6.5,Short,2.3,Narrow,Wood,35000,Low-value product,EUR,Spain,Barcelona,,172,High Views
0,pink,,Safter Marine Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.3,Short,2.1,Narrow,GRP,32900,Low-value product,CHF,Switzerland,Zugersee,Neuheim ,172,High Views
0,pink,Sport Boat,Sea Ray Power Boats,"Used Boat, Unleaded",1994.0,Old,6.57,Short,2.43,Narrow,GRP,22900,Low-value product,EUR,Austria,Linz,Topyacht,172,High Views
0,pink,,Carver Power Boats,"Used Boat, Diesel",1993.0,Old,8.4,Medium,2.86,Medium,,21000,Low-value product,EUR,France,,,172,High Views
0,pink,Fishing Boat,Mändli Power Boats,"Used Boat, Unleaded",2006.0,Mid,7.0,Short,1.8,Narrow,Wood,12000,Low-value product,CHF,Switzerland,Stein Am Rhein,,172,High Views
0,pink,Sport Boat,Invictus Power Boats,"New Boat On Order, Unleaded",2020.0,New,8.9,Medium,2.84,Medium,GRP,111350,Mid-value product,CHF,Switzerland,Lake Constance,Goldach ,171,Medium Views
0,pink,Hardtop,Pershing Power Boats,Used Boat,2005.0,Mid,15.23,Long,4.38,Wide,,350000,High-value product,EUR,Italy,Campania,Campania,171,Medium Views
2,dark purple,,Sunseeker Power Boats,"New Boat On Order, Diesel",2019.0,New,22.82,Long,5.38,Wide,,2707029,High-value product,GBP,United Kingdom,United Kingdom ,,171,Medium Views
0,pink,,Princess Power Boats,"Used Boat, Diesel",2012.0,New,18.61,Long,4.83,Wide,,890000,High-value product,EUR,Italy,Friuli-Venezia Giulia,Tirreno,171,Medium Views
0,pink,,Princess Power Boats,"Used Boat, Diesel",2007.0,Mid,20.0,Long,5.18,Wide,,645000,High-value product,EUR,Italy,Liguria,Liguria,171,Medium Views
0,pink,,Bénéteau Power Boats,"Used Boat, Diesel",2009.0,Mid,16.0,Long,4.9,Wide,GRP,499999,High-value product,EUR,Italy,Friuli-Venezia Giulia,Portopiccolo ,171,Medium Views
2,dark purple,Motor Yacht,Marex Power Boats,"Used Boat, Diesel",2019.0,New,11.49,Medium,3.59,Medium,GRP,2998000,High-value product,DKK,Denmark,,,171,Medium Views
0,pink,Hardtop,Mirakul Power Boats,"New Boat On Order, Diesel",2020.0,New,12.0,Medium,4.0,Medium,GRP,355000,High-value product,CHF,Switzerland,Lake Constance,Goldach,171,Medium Views
0,pink,Motor Yacht,Bavaria Power Boats,"Used Boat, Diesel",2014.0,New,13.22,Medium,4.41,Wide,GRP,269000,High-value product,EUR,Italy,Tyrrhenian Sea,,171,Medium Views
0,pink,Motor Yacht,Loon Power Boats,"Used Boat, Diesel",2015.0,New,12.7,Medium,3.99,Medium,Aluminium,249000,Mid-value product,CHF,Switzerland,Basel ,,171,Medium Views
0,pink,Motor Yacht,Pershing Power Boats,"Used Boat, Diesel",2002.0,Mid,13.78,Medium,4.14,Medium,GRP,229000,Mid-value product,EUR,Italy,Lake Garda,Verona ,171,Medium Views
0,pink,Trawler,Grand Banks Power Boats,"Used Boat, Diesel",1973.0,Old,14.02,Long,,,Wood,169000,Mid-value product,EUR,Croatia,,,171,Medium Views
0,pink,Sport Boat,,"Used Boat, Diesel",2019.0,New,10.0,Medium,3.0,Medium,PVC,150000,Mid-value product,EUR,Spain,Alicante,,171,Medium Views
0,pink,,Waltjen Power Boats,"Used Boat, Diesel",,,18.0,Long,5.0,Wide,Steel,125000,Mid-value product,EUR,Germany,Otterndorf,,171,Medium Views
0,pink,Motor Yacht,Atlantis Power Boats,"Used Boat, Diesel",2004.0,Mid,12.5,Medium,4.0,Medium,Plastic,110000,Mid-value product,EUR,France,Alsace,Offendorf,171,Medium Views
0,pink,,Bayliner Power Boats,"Used Boat, Diesel",1995.0,Old,12.12,Medium,3.99,Medium,GRP,89000,Mid-value product,EUR,Italy,,,171,Medium Views
0,pink,,,"Used Boat, Unleaded",2017.0,New,12.0,Medium,3.3,Medium,,74700,Mid-value product,EUR,Germany,Hamburg,Hamburg,171,Medium Views
0,pink,Sport Boat,Chris Craft Power Boats,"Used Boat, Unleaded",1961.0,Old,7.5,Medium,2.3,Narrow,Wood,450000,High-value product,DKK,Denmark,Copenhagen,,171,Medium Views
0,pink,,Starcraft Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.49,Short,2.49,Narrow,GRP,63290,Mid-value product,CHF,Switzerland,Lake Lucerne,Horw,171,Medium Views
0,pink,Bowrider,Bayliner Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.82,Short,2.45,Narrow,GRP,59540,Mid-value product,CHF,Switzerland,Lake Geneva,Lausanne ,171,Medium Views
0,pink,Sport Boat,Sea Ray Power Boats,"New Boat On Order, Unleaded",2017.0,New,6.0,Short,2.55,Medium,GRP,39900,Low-value product,EUR,Austria,Linz,Topyacht,171,Medium Views
0,pink,,Chris Craft Power Boats,"Used Boat, Diesel",1969.0,Old,10.0,Medium,3.45,Medium,GRP,39000,Low-value product,EUR,Germany,Bremen ,,171,Medium Views
0,pink,Sport Boat,Mazury Power Boats,"Used Boat, Unleaded",2016.0,New,7.0,Short,2.55,Medium,GRP,33900,Low-value product,EUR,Germany,Bönningstedt,,171,Medium Views
0,pink,Sport Boat,Gobbi Power Boats,"Used Boat, Unleaded",1995.0,Old,8.5,Medium,2.95,Medium,,29900,Low-value product,EUR,Italy,North Adriatic,,171,Medium Views
0,pink,Sport Boat,Chaparral Power Boats,"Used Boat, Unleaded",1997.0,Old,9.0,Medium,2.0,Narrow,GRP,23000,Low-value product,EUR,Croatia,Istria,,171,Medium Views
